sample_id,split,label,event,source,is_vietnam,src_path,dst_path
img_000326,train,high_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\high_flood\high_flood_000326.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\train\high_flood\img_000326_4555d5352c.jpg
img_000001,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000001.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000001_a90b4a205c.jpg
img_000007,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000007.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000007_85ce78ed77.jpg
img_000013,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000013.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000013_1f8e68864b.jpg
img_000019,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000019.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000019_884eb29ddf.jpg
img_000025,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000025.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000025_0c2cd778ca.jpg
img_000031,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000031.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000031_08f528342d.jpg
img_000037,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000037.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000037_9b86f54376.jpg
img_000043,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000043.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000043_e263dd0d5f.jpg
img_000049,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000049.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000049_56a5433d3b.jpg
img_000055,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000055.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000055_b50bf88cc2.jpg
img_000061,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000061.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000061_40330bfa3a.jpg
img_000067,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000067.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000067_002e8ea7db.jpg
img_000073,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000073.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000073_a8f13e85e5.jpg
img_000079,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000079.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000079_529c17cc4b.jpg
img_000085,val,no_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\no_flood\no_flood_000085.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000085_43c66536d1.jpg
img_000002,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000002.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000002_9457621e4f.jpg
img_000008,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000008.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000008_8c66abae23.jpg
img_000014,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000014.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000014_09407af5dc.jpg
img_000020,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000020.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000020_bcc43a2d94.jpg
img_000026,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000026.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000026_8873161ffb.jpg
img_000032,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000032.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000032_ef3d812440.jpg
img_000038,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000038.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000038_3b372a7761.jpg
img_000044,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000044.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000044_1d77b59436.jpg
img_000050,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000050.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000050_f4805c5bb5.jpg
img_000056,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000056.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000056_ab48e7e70c.jpg
img_000062,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000062.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000062_fea6105b3d.jpg
img_000068,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000068.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000068_19fca67387.jpg
img_000074,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000074.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000074_5afc7be7eb.jpg
img_000080,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000080.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000080_ab78bfc095.jpg
img_000086,val,no_flood,bao_noru_2022,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\bao_noru_2022\no_flood\no_flood_000086.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\no_flood\img_000086_49cbd22e0a.jpg
img_000121,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000121.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000121_5810c25d63.jpg
img_000127,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000127.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000127_231698bc32.jpg
img_000133,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000133.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000133_e12b0a56e1.jpg
img_000139,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000139.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000139_87e576bb53.jpg
img_000145,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000145.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000145_ee556868c8.jpg
img_000151,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000151.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000151_254ff02f9d.jpg
img_000157,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000157.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000157_2caa574bd6.jpg
img_000163,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000163.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000163_f97cfafa20.jpg
img_000169,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000169.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000169_f675004446.jpg
img_000175,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000175.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000175_65b835fd0d.jpg
img_000181,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000181.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000181_c83a91dda8.jpg
img_000187,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000187.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000187_5822dc7487.jpg
img_000193,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000193.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000193_b480afa88d.jpg
img_000199,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000199.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000199_1a08797e61.jpg
img_000205,val,low_flood,lu_mien_trung_2020,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\lu_mien_trung_2020\low_flood\low_flood_000205.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000205_abab412f24.jpg
img_000211,val,low_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\low_flood\low_flood_000211.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000211_5db4bffb03.jpg
img_000215,val,low_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\low_flood\low_flood_000215.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000215_1f977c28c7.jpg
img_000219,val,low_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\low_flood\low_flood_000219.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000219_2eb252b96c.jpg
img_000223,val,low_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\low_flood\low_flood_000223.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000223_2c329b37d9.jpg
img_000227,val,low_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\low_flood\low_flood_000227.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000227_897790ae83.jpg
img_000231,val,low_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\low_flood\low_flood_000231.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000231_90337d7068.jpg
img_000235,val,low_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\low_flood\low_flood_000235.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000235_7c4a52b879.jpg
img_000239,val,low_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\low_flood\low_flood_000239.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\low_flood\img_000239_ecbf09ba06.jpg
img_000331,val,high_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\high_flood\high_flood_000331.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000331_123be0cf6d.jpg
img_000335,val,high_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\high_flood\high_flood_000335.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000335_fca4591b66.jpg
img_000339,val,high_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\high_flood\high_flood_000339.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000339_85c6a5f074.jpg
img_000343,val,high_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\high_flood\high_flood_000343.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000343_6a7aff00bf.jpg
img_000347,val,high_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\high_flood\high_flood_000347.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000347_cb950ab611.jpg
img_000351,val,high_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\high_flood\high_flood_000351.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000351_e49909e882.jpg
img_000355,val,high_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\high_flood\high_flood_000355.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000355_4cbe6d4cf2.jpg
img_000359,val,high_flood,harvey_2017,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\harvey_2017\high_flood\high_flood_000359.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000359_6302c3d44a.jpg
img_000244,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000244.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000244_55f9ae3261.jpg
img_000250,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000250.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000250_bd08ea11d6.jpg
img_000256,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000256.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000256_645fd3699d.jpg
img_000262,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000262.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000262_53aa0173b5.jpg
img_000268,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000268.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000268_4c559fcbf4.jpg
img_000274,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000274.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000274_7517d23bbc.jpg
img_000280,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000280.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000280_4c73eacae8.jpg
img_000286,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000286.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000286_7b94e9f15c.jpg
img_000292,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000292.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000292_3988e719a8.jpg
img_000298,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000298.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000298_207711f85b.jpg
img_000304,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000304.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000304_73867ab91a.jpg
img_000310,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000310.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000310_5d3509476d.jpg
img_000316,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000316.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000316_59b7cfa9aa.jpg
img_000322,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000322.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000322_d592d09e66.jpg
img_000328,val,high_flood,ngap_can_tho_2019,vietnam_collected,1,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\vietnam_collected\ngap_can_tho_2019\high_flood\high_flood_000328.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\val\high_flood\img_000328_08d6972d92.jpg
img_000214,test,low_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\low_flood\low_flood_000214.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\low_flood\img_000214_b4abaf3f6a.jpg
img_000218,test,low_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\low_flood\low_flood_000218.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\low_flood\img_000218_20e9c40b6e.jpg
img_000222,test,low_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\low_flood\low_flood_000222.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\low_flood\img_000222_1bdfcb391e.jpg
img_000226,test,low_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\low_flood\low_flood_000226.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\low_flood\img_000226_5fa2b85876.jpg
img_000230,test,low_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\low_flood\low_flood_000230.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\low_flood\img_000230_ef94c441e2.jpg
img_000234,test,low_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\low_flood\low_flood_000234.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\low_flood\img_000234_8b8e698ab4.jpg
img_000238,test,low_flood,idai_2019,floodnet,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\floodnet\idai_2019\low_flood\low_flood_000238.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\low_flood\img_000238_b3c5daaf67.jpg
img_000333,test,high_flood,pakistan_flood_2022,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\pakistan_flood_2022\high_flood\high_flood_000333.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\high_flood\img_000333_97b4f24134.jpg
img_000337,test,high_flood,pakistan_flood_2022,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\pakistan_flood_2022\high_flood\high_flood_000337.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\high_flood\img_000337_41b165880c.jpg
img_000341,test,high_flood,pakistan_flood_2022,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\pakistan_flood_2022\high_flood\high_flood_000341.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\high_flood\img_000341_d3e513e0b4.jpg
img_000345,test,high_flood,pakistan_flood_2022,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\pakistan_flood_2022\high_flood\high_flood_000345.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\high_flood\img_000345_f27249c53d.jpg
img_000349,test,high_flood,pakistan_flood_2022,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\pakistan_flood_2022\high_flood\high_flood_000349.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\high_flood\img_000349_c6a82b84af.jpg
img_000353,test,high_flood,pakistan_flood_2022,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\pakistan_flood_2022\high_flood\high_flood_000353.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\high_flood\img_000353_9d483c6580.jpg
img_000357,test,high_flood,pakistan_flood_2022,crisismmd,0,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\raw\crisismmd\pakistan_flood_2022\high_flood\high_flood_000357.jpg,C:\Users\jhiny\Desktop\nckh2\dataset\image_data\processed\test\high_flood\img_000357_e220686e28.jpg
