sample_id,file_path,modality,source,event,province,timestamp,original_label,mapped_label,is_vietnam,quality_flag,annotator_1,annotator_2,final_label,review_note,sha1
img_000283,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000283.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-13T03:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000284,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000284.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-13T04:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000285,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000285.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-13T05:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000286,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000286.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-13T06:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000287,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000287.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-13T07:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000288,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000288.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-13T08:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000289,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000289.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-13T09:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000290,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000290.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-13T10:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000291,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000291.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-13T11:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000292,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000292.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-13T12:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000293,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000293.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-13T13:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000294,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000294.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-13T14:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000295,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000295.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-13T15:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000296,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000296.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-13T16:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000297,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000297.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-13T17:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000298,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000298.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-13T18:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000299,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000299.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-13T19:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000300,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000300.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-13T20:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000301,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000301.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-13T21:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000302,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000302.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-13T22:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000303,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000303.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-13T23:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000304,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000304.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-14T00:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000305,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000305.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-14T01:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000306,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000306.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-14T02:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000307,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000307.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-14T03:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000308,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000308.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-14T04:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000309,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000309.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-14T05:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000310,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000310.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-14T06:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000311,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000311.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-14T07:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000312,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000312.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-14T08:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000313,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000313.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-14T09:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000314,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000314.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-14T10:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000315,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000315.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-14T11:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000316,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000316.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-14T12:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000317,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000317.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-14T13:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000318,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000318.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-14T14:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000319,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000319.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-14T15:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000320,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000320.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-14T16:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000321,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000321.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-14T17:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000322,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000322.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-14T18:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000323,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000323.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-14T19:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000324,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000324.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-14T20:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000325,dataset/image_data/raw/vietnam_collected/lu_mien_trung_2020/high_flood/high_flood_000325.jpg,image,vietnam_collected,lu_mien_trung_2020,QuangTri,2017-08-14T21:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000326,dataset/image_data/raw/vietnam_collected/bao_noru_2022/high_flood/high_flood_000326.jpg,image,vietnam_collected,bao_noru_2022,QuangNam,2017-08-14T22:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000327,dataset/image_data/raw/vietnam_collected/bao_yagi_2024/high_flood/high_flood_000327.jpg,image,vietnam_collected,bao_yagi_2024,QuangNinh,2017-08-14T23:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000328,dataset/image_data/raw/vietnam_collected/ngap_can_tho_2019/high_flood/high_flood_000328.jpg,image,vietnam_collected,ngap_can_tho_2019,CanTho,2017-08-15T00:00:00,high_flood,high_flood,1,ok,LTNA,NNQ,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000329,dataset/image_data/raw/vietnam_collected/lu_nghe_an_2023/high_flood/high_flood_000329.jpg,image,vietnam_collected,lu_nghe_an_2023,NgheAn,2017-08-15T01:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000330,dataset/image_data/raw/vietnam_collected/ngap_hcm_2022/high_flood/high_flood_000330.jpg,image,vietnam_collected,ngap_hcm_2022,HoChiMinh,2017-08-15T02:00:00,high_flood,high_flood,1,ok,LTNA,,high_flood,,38ae761bc9e1366bb5cb3ac8c4b9cb63c4e5f79f
img_000331,dataset/image_data/raw/crisismmd/harvey_2017/high_flood/high_flood_000331.jpg,image,crisismmd,harvey_2017,Houston,2017-08-15T03:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000332,dataset/image_data/raw/floodnet/kerala_flood_2018/high_flood/high_flood_000332.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-15T04:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000333,dataset/image_data/raw/crisismmd/pakistan_flood_2022/high_flood/high_flood_000333.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-15T05:00:00,high_flood,high_flood,0,ok,LTNA,NNQ,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000334,dataset/image_data/raw/floodnet/idai_2019/high_flood/high_flood_000334.jpg,image,floodnet,idai_2019,Beira,2017-08-15T06:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000335,dataset/image_data/raw/crisismmd/harvey_2017/high_flood/high_flood_000335.jpg,image,crisismmd,harvey_2017,Houston,2017-08-15T07:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000336,dataset/image_data/raw/floodnet/kerala_flood_2018/high_flood/high_flood_000336.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-15T08:00:00,high_flood,high_flood,0,ok,LTNA,NNQ,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000337,dataset/image_data/raw/crisismmd/pakistan_flood_2022/high_flood/high_flood_000337.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-15T09:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000338,dataset/image_data/raw/floodnet/idai_2019/high_flood/high_flood_000338.jpg,image,floodnet,idai_2019,Beira,2017-08-15T10:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000339,dataset/image_data/raw/crisismmd/harvey_2017/high_flood/high_flood_000339.jpg,image,crisismmd,harvey_2017,Houston,2017-08-15T11:00:00,high_flood,high_flood,0,ok,LTNA,NNQ,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000340,dataset/image_data/raw/floodnet/kerala_flood_2018/high_flood/high_flood_000340.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-15T12:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000341,dataset/image_data/raw/crisismmd/pakistan_flood_2022/high_flood/high_flood_000341.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-15T13:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000342,dataset/image_data/raw/floodnet/idai_2019/high_flood/high_flood_000342.jpg,image,floodnet,idai_2019,Beira,2017-08-15T14:00:00,high_flood,high_flood,0,ok,LTNA,NNQ,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000343,dataset/image_data/raw/crisismmd/harvey_2017/high_flood/high_flood_000343.jpg,image,crisismmd,harvey_2017,Houston,2017-08-15T15:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000344,dataset/image_data/raw/floodnet/kerala_flood_2018/high_flood/high_flood_000344.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-15T16:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000345,dataset/image_data/raw/crisismmd/pakistan_flood_2022/high_flood/high_flood_000345.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-15T17:00:00,high_flood,high_flood,0,ok,LTNA,NNQ,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000346,dataset/image_data/raw/floodnet/idai_2019/high_flood/high_flood_000346.jpg,image,floodnet,idai_2019,Beira,2017-08-15T18:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000347,dataset/image_data/raw/crisismmd/harvey_2017/high_flood/high_flood_000347.jpg,image,crisismmd,harvey_2017,Houston,2017-08-15T19:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000348,dataset/image_data/raw/floodnet/kerala_flood_2018/high_flood/high_flood_000348.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-15T20:00:00,high_flood,high_flood,0,ok,LTNA,NNQ,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000349,dataset/image_data/raw/crisismmd/pakistan_flood_2022/high_flood/high_flood_000349.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-15T21:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000350,dataset/image_data/raw/floodnet/idai_2019/high_flood/high_flood_000350.jpg,image,floodnet,idai_2019,Beira,2017-08-15T22:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000351,dataset/image_data/raw/crisismmd/harvey_2017/high_flood/high_flood_000351.jpg,image,crisismmd,harvey_2017,Houston,2017-08-15T23:00:00,high_flood,high_flood,0,ok,LTNA,NNQ,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000352,dataset/image_data/raw/floodnet/kerala_flood_2018/high_flood/high_flood_000352.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-16T00:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000353,dataset/image_data/raw/crisismmd/pakistan_flood_2022/high_flood/high_flood_000353.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-16T01:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000354,dataset/image_data/raw/floodnet/idai_2019/high_flood/high_flood_000354.jpg,image,floodnet,idai_2019,Beira,2017-08-16T02:00:00,high_flood,high_flood,0,ok,LTNA,NNQ,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000355,dataset/image_data/raw/crisismmd/harvey_2017/high_flood/high_flood_000355.jpg,image,crisismmd,harvey_2017,Houston,2017-08-16T03:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000356,dataset/image_data/raw/floodnet/kerala_flood_2018/high_flood/high_flood_000356.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-16T04:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000357,dataset/image_data/raw/crisismmd/pakistan_flood_2022/high_flood/high_flood_000357.jpg,image,crisismmd,pakistan_flood_2022,Sindh,2017-08-16T05:00:00,high_flood,high_flood,0,ok,LTNA,NNQ,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000358,dataset/image_data/raw/floodnet/idai_2019/high_flood/high_flood_000358.jpg,image,floodnet,idai_2019,Beira,2017-08-16T06:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000359,dataset/image_data/raw/crisismmd/harvey_2017/high_flood/high_flood_000359.jpg,image,crisismmd,harvey_2017,Houston,2017-08-16T07:00:00,high_flood,high_flood,0,ok,LTNA,,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
img_000360,dataset/image_data/raw/floodnet/kerala_flood_2018/high_flood/high_flood_000360.jpg,image,floodnet,kerala_flood_2018,Kerala,2017-08-16T08:00:00,high_flood,high_flood,0,ok,LTNA,NNQ,high_flood,,d670b82f9480428fa7c17547b3382cac8e81273a
